"date" "p_value"
2007-10-10 6.87994496044023e-05
2010-08-10 1.87291249127356
2011-08-11 0.0381283519474065
2011-09-13 4.14719139927834
2011-10-27 0.495802983357175
2012-09-06 8.18720965289047e-09
2013-08-29 2.20782040285809e-13
