Date;1;10;11;12;13;14;15;16;17;18;19;2;20;21;22;3;4;5;6;7;8;9
2000-08-30;7;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;1;0;0
2000-09-14;80;2;0;2;0;0;0;2;0;1;0;23;0;0;0;0;16;9;1;2;3;9
2000-09-28;37;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;9;0;2;1;1;6
2000-10-05;60;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;7;1;2;1;0;2
2000-11-17;65;1;0;0;0;0;0;0;0;5;0;6;0;0;0;0;17;0;2;1;2;13
2000-12-07;47;0;0;0;0;0;3;0;0;3;0;8;0;0;0;1;13;5;2;1;1;3
2000-12-13;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;4
2000-12-21;68;0;3;1;0;0;0;0;0;0;0;7;0;0;0;0;16;1;10;0;0;10
2000-12-30;9;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;1;2;2;0
2001-01-05;34;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;4;1;2;0;1;5
2001-02-07;64;1;0;0;0;0;3;0;0;3;0;5;0;0;0;0;12;1;10;2;1;13
2001-03-20;59;10;2;0;0;0;0;1;0;0;0;2;0;0;0;0;14;2;13;0;2;10
2001-04-03;59;0;1;0;0;0;0;0;0;1;0;7;0;0;0;1;12;1;10;0;0;25
2001-04-09;80;1;2;0;0;0;0;1;0;2;0;9;0;0;0;0;6;3;10;0;0;5
2001-05-15;54;9;1;3;0;0;2;0;0;6;0;17;0;0;0;0;4;9;9;2;0;2
2001-06-12;5;3;1;3;0;0;1;0;0;1;0;2;0;0;0;2;3;4;2;2;1;1
2001-06-19;62;10;0;1;0;0;5;0;0;1;0;2;0;0;0;0;15;0;3;3;1;11
2001-07-03;57;22;1;0;0;0;0;0;0;1;0;8;0;0;0;1;11;6;4;1;0;2
2001-07-24;24;15;2;0;2;0;0;0;0;0;0;4;0;0;0;1;10;3;7;2;0;1
2001-08-14;55;18;5;0;0;0;1;0;0;0;0;5;0;0;0;0;36;0;3;2;2;1
2001-08-21;49;29;5;0;3;0;1;0;1;0;0;5;0;0;0;0;20;2;2;3;1;1
2001-09-12;80;4;0;3;0;0;1;1;0;1;0;10;0;0;0;0;8;1;2;2;1;1
2001-09-18;58;24;1;1;0;0;1;0;0;2;0;4;0;0;0;1;11;1;3;5;0;0
2001-09-25;72;16;1;1;1;0;0;0;0;0;0;1;0;0;0;1;16;0;6;1;0;2
2001-10-15;79;18;0;1;1;0;0;0;0;1;0;6;0;0;0;0;3;3;3;0;0;0
2001-10-22;78;16;1;1;2;0;0;0;0;0;0;7;0;0;0;0;2;1;3;1;0;1
2001-11-26;87;8;0;3;1;0;0;0;0;0;0;3;0;0;0;0;1;2;6;0;0;0
2002-01-22;49;31;0;2;1;0;0;0;0;0;0;2;0;0;0;3;3;15;2;0;0;0
2002-02-19;22;72;0;2;1;0;0;0;0;0;0;1;0;0;0;3;3;7;4;0;0;0
2002-04-09;24;71;0;2;5;1;0;0;0;0;0;0;0;0;0;1;1;1;10;0;1;0
2002-04-22;13;67;0;2;6;0;0;0;0;0;0;4;0;0;0;6;1;3;3;0;0;0
2002-04-29;28;42;0;0;3;0;0;0;0;0;0;2;0;0;0;2;3;2;8;1;0;0
2002-05-15;26;59;0;0;4;0;0;0;0;1;0;4;0;0;0;2;5;0;5;0;0;0
2002-05-21;59;19;1;3;10;0;0;0;0;0;0;4;0;0;0;2;2;5;2;1;0;0
2002-05-27;71;9;0;0;2;1;0;0;0;0;0;7;0;0;0;1;7;6;4;1;0;0
2002-06-03;66;16;1;2;7;0;0;0;0;0;0;1;0;0;0;2;3;0;9;1;1;0
2002-06-18;24;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0
2002-07-02;62;1;0;1;6;0;1;0;0;0;0;15;0;0;0;1;6;11;4;0;1;0
2002-07-08;61;1;1;3;2;0;0;0;0;0;0;31;0;0;0;0;5;5;6;1;0;0
2002-07-30;4;1;0;2;0;0;0;0;0;0;0;3;0;0;0;2;3;10;0;0;0;0
2002-08-06;24;2;0;1;3;0;0;0;0;0;0;3;0;0;0;0;14;3;4;0;1;0
2002-08-16;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;5;1;1;0;0;0
2002-08-29;10;5;2;1;0;1;0;1;0;0;0;10;0;0;0;1;6;7;1;3;2;0
2002-09-03;7;5;3;0;0;0;0;0;0;0;0;12;0;0;0;1;8;10;0;2;1;1
2002-09-11;6;0;1;1;0;0;1;0;0;1;0;8;0;0;0;0;8;3;1;1;1;0
2002-09-19;20;0;1;0;0;0;0;1;0;1;0;7;0;0;0;1;14;4;6;4;3;2
2002-09-26;22;1;0;1;0;0;0;0;0;0;0;5;0;0;0;2;5;10;1;1;1;2
2002-10-01;19;2;1;0;0;1;0;1;0;3;0;3;0;0;0;1;22;18;2;2;2;4
2002-10-08;24;0;2;0;0;0;0;0;0;1;0;7;0;0;0;1;20;2;3;2;2;1
2002-10-24;16;1;0;1;1;0;0;0;0;0;0;7;0;0;0;1;12;7;2;1;3;2
2002-11-07;31;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;16;1;6;0;1;8
2002-11-21;11;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;6;0;2;0;0;6
2002-12-03;16;0;0;1;0;0;0;4;0;1;0;5;0;0;0;0;15;6;8;1;0;8
2003-01-09;19;0;0;2;0;0;1;0;0;2;0;3;0;0;0;1;8;2;2;1;0;1
2003-02-11;16;0;0;1;0;0;0;0;0;2;0;3;0;0;0;1;6;2;2;1;0;0
2003-03-07;31;0;2;1;0;0;0;0;0;1;0;6;0;0;0;4;5;7;9;0;0;1
2003-03-13;29;0;4;0;0;0;0;0;0;0;0;15;0;0;0;3;9;3;26;1;0;0
2003-03-20;56;1;1;0;1;0;1;0;0;1;0;9;0;0;0;4;12;5;9;2;0;2
2003-03-24;30;0;2;0;0;0;0;0;0;1;0;6;0;0;0;4;9;2;4;0;0;0
2003-04-03;34;0;2;1;2;0;2;0;0;0;0;15;0;0;0;4;12;7;14;1;0;1
2003-04-14;34;0;4;0;1;0;0;0;0;0;0;2;0;0;0;1;9;1;20;0;2;0
2003-05-02;17;0;3;1;0;0;0;0;0;0;0;5;0;0;0;0;9;1;3;0;1;0
2003-05-06;15;1;2;2;1;0;0;0;0;0;0;4;0;0;0;0;5;1;0;1;1;1
2003-05-12;49;0;0;0;0;0;1;0;0;0;5;5;2;5;0;0;8;2;1;0;0;0
2003-05-20;31;1;3;2;0;0;0;2;0;0;0;11;0;0;0;1;12;4;6;0;1;1
2003-05-27;30;1;0;0;1;0;0;0;0;0;0;13;0;0;0;1;10;4;8;4;0;0
2003-06-03;36;1;3;0;0;0;0;0;0;0;0;15;0;0;0;1;9;7;9;5;0;1
2003-06-17;32;0;4;1;1;0;0;0;0;0;0;7;0;0;0;2;12;4;6;1;0;0
2003-06-30;16;3;16;0;1;0;0;1;0;0;0;12;0;0;0;1;13;5;7;0;1;0
2003-07-15;13;3;14;1;3;1;0;0;0;0;0;12;0;0;0;4;7;3;9;1;0;0
2003-07-25;17;8;11;0;3;0;0;0;0;0;0;10;0;0;0;2;5;3;10;2;0;0
2003-08-05;26;4;8;2;15;0;0;0;0;0;0;4;0;0;0;0;7;2;3;0;0;0
2003-08-12;30;2;3;1;8;0;0;0;0;0;0;4;0;0;0;1;9;3;4;1;0;0
2003-08-25;14;2;1;2;1;0;0;0;0;0;0;1;0;0;0;0;10;1;2;0;0;0
2003-09-01;19;3;0;1;1;4;0;0;0;0;0;1;0;0;0;0;7;1;0;8;0;0
2003-09-09;19;6;2;5;2;0;0;0;0;0;0;5;0;0;0;0;19;0;1;2;0;0
2003-09-26;16;5;0;4;1;4;0;0;0;1;0;3;0;0;0;1;12;0;3;9;1;0
2003-10-10;16;11;4;2;8;4;0;0;0;1;0;6;0;0;0;1;8;5;2;5;3;0
2003-10-28;12;11;2;1;17;5;0;0;0;0;0;7;0;0;0;5;9;3;0;4;1;0
2003-11-11;7;11;8;0;16;1;0;0;0;1;0;6;0;0;0;8;16;2;2;1;0;0
2003-11-21;16;6;1;1;21;2;0;0;0;0;0;8;0;0;0;1;1;0;1;1;0;1
2003-12-16;8;12;2;5;6;2;1;0;0;1;0;9;0;0;0;1;8;2;5;4;0;0
2004-01-23;13;12;6;0;21;1;0;0;0;0;0;11;0;0;0;2;4;2;0;3;0;0
2004-02-04;13;20;2;0;7;2;0;0;0;0;0;6;0;0;0;3;9;6;0;2;0;0
2004-03-29;23;9;0;1;3;0;0;0;0;0;0;14;0;0;0;4;1;1;0;1;0;0
2004-04-30;19;5;1;0;2;0;0;0;0;0;0;6;0;0;0;1;3;2;0;0;0;0
2004-05-04;7;22;0;0;6;0;0;0;0;0;0;7;0;0;0;3;5;3;0;1;0;0
2004-05-13;13;21;4;1;10;0;0;0;0;0;0;8;0;0;0;7;17;4;0;1;0;0
